EAN,CNP,brand,itemDescriptionEN,itemCapacity,bestSeller,stock,sales90d,sales180d,sales365d,salesnext90d_lastyear,stockAvgPrice,supplierPrice,isActive,bestbuyPrice(12M),bestbuyPrice_supplier(12M),bestbuyPrice_date(12M)
27131392347,27131392347,Estee Lauder,Double Wear ,30,4,0,0,0,1,1,27,27,TRUE,27,Mass Perfumarias,2024-08-05 08:30:00
85805259471,A0137415,Elizabeth Arden,Prevage Anti-Aging Overnight Cream,50,4,0,0,0,0,0,,"96,7",TRUE,,,
5391532520254,769308,Bare by Vogue Williams,Instant Tan,150,4,0,0,0,0,0,,"9,42",TRUE,,,
7640181143641,Venosan 4001 AT TM,Venosan,Panty Hose Compression Socks Class1 4001 At,1,4,0,0,0,0,0,"52,77","72,54",TRUE,,,
,7221003_PV,Orofluido,Orofluido Volume Mousse 75,75,4,1,0,0,0,0,,"13,15",FALSE,,,
810912033191,,Sol de Janeiro,Bum Bum Body Firmeza Oil,100,2,21,4,8,39,11,"37,95","37,95",TRUE,,,
729238180567,10118056101,Shiseido,Technosatin Gel Lipstick,"3,3",4,0,0,0,0,0,"16,76","19,03",TRUE,,,
5200142101756,LAB1390,Youth Lab,CC Complete Cream,40,4,0,1,1,1,0,"14,76","14,76",TRUE,"14,76",YouthLab,2025-05-15 13:22:00
3474637135744,E3997200,Kerastase,Symbiose Micro-Exfoliating Cellular Treatment ,200,4,10,1,9,20,4,"21,76","23,4",TRUE,"20,93",LOreal Kérastase,2024-10-21 12:38:00
850013332670,,Reuzel,Clay Spray,100,4,6,0,0,0,0,"4,57","4,92",TRUE,"4,57",Qogita EU,2025-05-28 09:43:00
,6631127_PV,Neutrogena,Bright Boost Fluid SPF30 ,50,4,0,0,0,0,0,,"15,42",FALSE,,,
3577056024849,7097451,Elgydium,Elgydium Timer Teaching Toothpaste ,50,4,3,0,0,2,0,"3,55","4,73",TRUE,"3,43",Pierre Fabre,2024-11-12 08:22:00
3386460149211,88880071010000,Lacoste,L.12.12 Rose Eau de Parfum ,100,4,2,0,0,1,1,"41,07","61,49",TRUE,"41,07",Luso-Helvética,2024-09-09 10:35:00
20714001933,6610020000,Clinique,Aromatics Elixir Perfume ,10,3,1,3,4,5,1,"22,5","22,5",TRUE,22,Socosmet,2024-09-23 09:28:00
3504105035815,6539163,Mustela,No-Rinse Cleansing Water ,300,4,9,16,28,57,9,"4,86","5,65",TRUE,"4,75",Expanscience,2024-07-30 09:46:00
8470001655950,7471615,Mask,Mask Plus Gel for Acne Treatment ,30,4,0,0,0,0,0,"14,81","18,47",FALSE,,,
8008230012154,15000821,Acca Kappa,Circular Wood Hairbrush 821,1,4,0,0,0,0,0,,"6,55",TRUE,,,
3474636728268,E2977803,Kerastase,Chronologiste Regenerant Shampoo ,250,2,11,23,70,196,69,"19,34","20,8",TRUE,"18,6",LOreal Kérastase,2024-07-22 00:00:00
5060907054617,CCON-N4,BPerfect,Chroma Conceal Liquid Concealer,12.5,4,2,1,1,1,0,"6,42","6,32",TRUE,,,
5060552903360,,Augustinus Bader,The Body Lotion,100,4,0,0,0,0,0,,"64,04",TRUE,,,
3616302780037,99350107236,Marc Jacobs,Perfect Intense Eau de Parfum    ,50,4,0,0,0,0,0,,"60,25",TRUE,,,
4064666321493,,Wella,SP Repair Conditioner,200,4,0,0,0,0,0,,"7,95",TRUE,,,
8437000435419,6038612,Martiderm,Platinum Gf Vital-Age Day Cream Normal to Combination Skin,50,3,1,2,4,6,2,"22,9","33,68",TRUE,"22,9",Martiderm,2025-04-24 14:28:00
8413400016328,7299347,Bella Aurora,Bio10 Forte Night Serum,30,4,24,0,0,0,0,"20,62","24,26",TRUE,,,
,7405795,Biocyte,Terracotta Bronzage Intense Food Supplement,30,3,17,3,19,20,0,"17,47","28,96",TRUE,"9,06",PHD,2025-06-02 10:22:00
8809598454873,,CosRX,The AHA BHA PHA LHA 35 Peel Exfoliating Gel,30,4,5,0,0,0,0,"10,49","21,99",TRUE,"8,48",Cosibella,2024-12-23 10:19:00
7898665434543,,Vitafor,Choco Family Chocolate Powder,240,4,0,0,0,0,0,,"19,31",TRUE,,,
8809663753405,50303,Mizon,Niacinamide Smoothing Body Lotion ,300,2,5,13,26,43,10,"9,86","13,15",TRUE,"9,86",NutryPharma,2024-07-18 00:00:00
8809782555508,13101,Beauty of Joseon,Relief Sun Rice Probiotics,50,1,290,872,2141,4137,1037,"8,59","9,77",TRUE,"7,62",Cosibella,2024-11-08 00:00:00
8051411362227,Empty,Purobio,Compact Foundation ,9,4,0,1,2,4,0,"6,76","8,45",TRUE,"6,76","In Designer ,Lda",2025-02-27 11:58:00
8412869313139,7113050,Alma,Alma Fit Mind Energy Tea   ,12,4,0,0,0,0,0,"4,74","4,74",TRUE,,,
,6TOPRATED,SweetCare,6 Top Rated | 16th Anniversary,1,4,0,0,0,112,79,,"8,7",FALSE,,,
20714672072,Z4KH010000,Clinique,Clinique for Men Face Wash ,200,4,2,1,3,8,2,19,19,TRUE,19,Socosmet,2024-11-07 15:12:00
3666057051746,80086536,Clarins,Ever Bronze Compact Powder ,10,4,0,1,1,2,1,"24,04","24,54",TRUE,"24,04",Clarins,2024-07-25 17:02:00
3614273668750,LD486000,Yves Saint Laurent,L'Homme Eau de Parfum ,60,4,1,0,0,3,1,"51,37","55,88",TRUE,"51,37",LOreal Luxe,2024-11-20 00:00:00
3600542081160,,Garnier,Skin Active Micellaire Water All in One,100,4,4,2,7,20,11,"1,69","2,2",TRUE,"1,69",LOreal MassMarket,2024-09-03 12:13:00
,6837575_PV,Barral,Dermaprotect Moisturize Body Cream ,400,4,0,0,0,0,0,,"10,21",FALSE,,,
3145891610246,,Chanel,Vitalumière Fluid Foundation ,30,4,0,0,0,0,0,"43,36","45,91",FALSE,"45,91",Douglas,2024-07-17 12:28:00
,Box92B     +3.00grey,Montana Eyewear,Reading Glasses Box92b Grey ,1,4,0,0,0,0,0,,"3,8",FALSE,,,
3346130010364,107265V0,Hermes,Twilly D'Hermes Eau de Parfum,85,4,0,0,0,0,0,,"89,94",TRUE,,,
5060762540157,AV036,Avant,Hyaluronic Acid Replenishing Lip Serum,8.5,4,0,0,0,0,0,,"49,76",TRUE,,,
81555227357,GEL735,LA Girl,Gel Eyeliner ,3,4,1,0,2,3,0,"4,77","5,96",TRUE,,,
8015150297325,K29732,Collistar,Niacinamide Scrub Exfoliating Oil Control,250,4,3,0,4,7,2,"14,63","16,25",TRUE,"14,63",Luso-Helvética,2024-10-21 11:29:00
8809663576691,ITS041,Its Skin,Power 10 Formula GF Mask Sheet Moisturizing,1,4,0,0,0,0,0,,"1,98",TRUE,"1,98",Dvderma,2024-08-19 09:21:00
602835181758,HF015-SK000L-A,MomCozy,HF015 Pumping Bra,1,4,0,0,0,0,0,,"20,21",FALSE,,,
3274872372146,P069001,Givenchy,L'Interdit Eau de Parfum ,50,4,1,0,0,4,2,"58,34","60,59",TRUE,"52,24",Engel,2024-09-25 10:11:00
3600531469467,,Maybelline,Super Stay Matte Ink Lipstick,5,4,0,2,5,9,3,"6,38","8,28",TRUE,"6,38",LOreal MassMarket,2024-08-26 09:39:00
769915231892,,The Ordinary,Multi-Peptide + Ha,60,2,15,11,12,12,0,"25,95","27,3",TRUE,"25,95",Checkpoint Distribution,2025-01-09 11:16:00
8435415066068,,Jean Paul Gaultier,Classique Eau de Toilette 100mL + Classique Body Lotion 75mL,1,4,0,0,1,3,0,"53,5","60,59",TRUE,,,
192333101001,V16K010000,Clinique,High Impact Mascara ,8,4,2,0,2,4,2,"16,25","16,25",TRUE,"15,5",Socosmet,2024-09-02 09:35:00
3666057297441,80112630,Clarins,"Double Serum 50mL + Baume Beauté Éclair 15mL + Lip Comfort Oil 01 1,4mL",1,3,0,1,6,7,1,"74,61","74,61",TRUE,"68,1",Clarins,2024-09-03 12:42:00
3600523999286,,LOreal Paris,Excellence Universal Nudes ,1,4,0,0,0,0,0,,"10,88",TRUE,,,
81555788049,CLE804,LA Colors,Liquid Eyeliner,5,4,2,1,1,1,0,"3,18","3,97",TRUE,"3,18",Dvderma,2024-08-07 00:00:00
85715950451,80080950450000,DKNY,24/7 Eau de Parfum,50,4,0,0,0,0,0,,"45,09",TRUE,,,
3282770143577,6586776,Klorane,Shampoo with Pomegranate for Color Treated Hair ,400,3,4,11,18,24,4,"8,09","10,79",TRUE,"7,91",Pierre Fabre,2024-08-08 08:36:00
3380810482430,80079900,Clarins,Skin Illusion VELVET,30,4,1,1,1,2,0,"21,53","26,04",TRUE,,,
666151062283,Empty,Dermalogica,Biolumin-c Vitamin C Eye Serum    ,15,4,0,0,0,7,3,"39,45","48,9",TRUE,"38,95",Checkpoint Distribution,2024-10-18 13:45:00
3614273734875,LD695000,Giorgio Armani,Sì Eau de Parfum Intense,100,4,7,0,0,0,0,"82,84","93,01",TRUE,,,
8809255784015,6AA30243,Erborian,Cc Eye Contour Cream,10,3,9,17,32,59,20,"17,06","18,95",TRUE,"17,05",Roudolph Arié,2025-03-17 10:02:00
3401395376935,6867267,Bioderma,Sebium H2O for Oily to Combination Skin ,100,4,3,6,11,17,2,"3,59","4,55",TRUE,"3,52",Bioderma,2024-07-17 10:42:00
8426420069649,,Suavinex,Silicone Spoon,1,4,2,0,0,0,0,"3,78","4,45",TRUE,,,
,3A005TM5,Sicura,Support Stockings 140den,1,4,0,0,0,2,2,"9,78","10,27",FALSE,,,
7350092139519,F9519,Foreo,Bear Mini Smart Microcurrent Facial Toning Device ,1,2,2,2,6,20,2,"136,02","136,02",TRUE,"136,02",Foreo,2024-08-05 09:57:00
7350120791368,F1368,Foreo,LUNA 4 go,1,2,2,5,10,17,1,"56,34","56,34",TRUE,"56,34",Foreo,2025-03-03 08:23:00
885190823178,,Pixi,Vitamin-C CapsuleCare Serum,30,4,0,0,0,0,0,,"14,96",TRUE,,,
3614225452949,58250000000,Marc Jacobs,Daisy Love Eau de Toilette    ,30,4,0,0,0,0,0,"29,83","34,5",TRUE,,,
5060173373979,6790907,Tangle Teezer,Compact Styler,1,4,3,2,11,33,10,"9,36","11,7",TRUE,"9,36",Panginter,2024-08-01 09:55:00
,SKINCYCLING,SweetCare,Sweet Box Skin Cycling By Joana Nobre,1,4,0,0,0,0,0,,"80,04",FALSE,,,
,6840140,ToSkin,Couper Ceutic Cream,50,4,0,4,4,4,0,"19,43","25,9",TRUE,"19,43",To Skin,2025-06-25 09:11:00
8809532221462,19007,Haruharu Wonder,Black Rice Hyaluronic Toner Unscented,150,4,0,1,1,1,0,,"7,7",TRUE,"7,7",Cosibella,2025-07-14 11:11:00
8015150218788,K21878,Collistar,Collagen Anti-Wrinkles and Firming Cream Balm ,50,4,1,0,1,1,0,"24,28","26,98",TRUE,,,
38097506907,1020693,Tweezerman,Sole Smoother Antibacterial Callus Stone,1,4,1,1,3,10,6,"11,48","11,48",TRUE,"11,47",Zwilling,2024-08-14 09:09:00
3614274173772,LE885800,Yves Saint Laurent,Lines Liberated Eye Pencil,1.2,4,2,2,4,6,1,16,"16,58",TRUE,"15,01",LOreal Luxe,2024-09-02 09:35:00
8470002075559,40000259,Sesderma,"Glicare Contour Gel Eyes and Lips for Dark Circles, Eye Bags and Wrinkles",30,2,4,8,11,18,6,"17,33","23,11",TRUE,"15,6",Sesderma,2025-02-18 16:54:00
8716900569623,7397356,Nutricia,Fortimel Compact Nutritional Supplement High-Energy ,4x125,4,0,0,0,0,0,"12,41","13,47",TRUE,,,
850015063244,BC-SECHS25-00,Monika Blunder Beauty,Blunder Cover,17.6,4,2,0,0,0,0,"25,26",26,TRUE,26,Monika Blunder Beauty,2025-04-11 21:05:00
3282770204797,6334938,Avene,High Protection Lip Baume SPF50+,3,2,84,262,333,602,199,"4,51","6,01",TRUE,"3,84",Pierre Fabre,2024-08-08 08:36:00
3282770055078,6955823,Ducray,Sensinol Soothing Cleansing Oil ,200,4,2,0,0,0,0,"8,06","10,75",TRUE,"8,06",Pierre Fabre,2025-05-07 09:54:00
3600531369392,,Maybelline,Fit Me Matte + Poreless Foundation ,30,4,0,0,0,2,0,"5,44","7,2",TRUE,,,
3662361004263,7434449,SVR,[Collagen] Biotic Regenerating Radiance Cream ,50,3,1,2,2,2,0,"15,4",22,TRUE,"15,4",Alloga Logi SVR,2025-04-30 12:38:00
,,Unleashia,Sisua Popcorn Syrup Lip Plumper,"3,8",4,0,0,0,0,0,,"6,99",TRUE,,,
7630019904711,7121319,GUM,Bi-Direction Brushes,6,4,0,0,0,0,0,,"5,7",TRUE,,,
8809738311790,,Barr,Centella Calming Gel Cleanser,120,4,2,2,2,2,0,"9,99",10,TRUE,"9,99",Miin Cosmetics,2025-01-24 11:46:00
800897207557,K4799300,NYX Professional Make Up,Epic Wear Waterproof Eyeliner Stick,"1,21",4,3,0,0,0,0,"4,93","6,57",TRUE,"4,93",LOreal MassMarket,2024-12-04 16:04:00
8809450014429,,Esthetic House,CP-1 Collagen Repair Hair Mask,300,4,0,0,0,0,0,,"5,95",FALSE,,,
3145891610185,,Chanel,Vitalumière Fluid Foundation ,30,4,0,0,0,0,0,"43,36","45,91",FALSE,"45,91",Douglas,2024-07-17 12:28:00
7612412427769,7473116,Curaprox,Interdental Brushes Prime Plus Handy ,5,4,0,0,0,0,0,"5,1","5,1",TRUE,,,
38097124903,1005918,Tweezerman,Mini Slant Tweezer ,1,4,1,6,8,13,2,"7,98","7,98",TRUE,"7,97",Zwilling,2024-11-18 12:01:00
3574661781204,7345702,Piz Buin,Moisturising Sunscreen Face Cream,50,4,8,8,8,9,2,"10,09","12,46",TRUE,"12,46",JNTL Consumer,2025-04-11 12:25:00
85805240288,A0137498,Elizabeth Arden,Prevage Anti-Aging Daily Serum 2.0 ,50,4,1,0,0,0,0,"116,04","131,41",TRUE,,,
5060968411565,WSRP745,Wild,"Refillable, Natural Deodorant",40,3,13,24,36,43,4,"4,31","5,22",TRUE,"4,31",Alida Castro,2024-08-26 08:28:00
3666057025860,80083310,Clarins,Eau Dynamisante Moisturizing Body Lotion ,250,4,2,0,2,4,1,"21,79","24,04",TRUE,,,
3282779308953,6804245,Galenic,Soins Soleil Light Facial Sunscreen SPF50 ,40,4,0,0,0,0,0,"10,2",12,FALSE,,,
5201279072247,6236364,Apivita,Grape Anti-Wrinkle and Firming Mask ,2x8,4,11,10,14,29,8,"2,06","2,57",TRUE,"2,06",Uriage Apivita,2024-08-28 08:19:00
3474636610181,E2665701,Shu Uemura,Ultimate Reset Extreme Restoration Shampoo for Ultra-Damaged Hair ,300,3,3,3,13,27,8,"24,8","24,8",TRUE,24,LOreal Shu Uemura,2024-09-03 13:01:00
8435025964228,CP02 - L/3,Orliman,Cp02 Post-Operative Talipes Calcaneus Shoe ,1,4,0,0,0,0,0,,"20,59",TRUE,,,
7612412427837,7473124,Curaprox,Interdental Brushes Prime Plus Handy ,5,4,0,2,2,2,0,"5,26","5,26",TRUE,"5,26",Empifarma,2025-04-29 08:36:00
5601436101252,7315515,Dietlimão,Dietlimão,50,4,3,3,4,5,1,"9,49","9,49",TRUE,"9,49",Natiris,2025-06-02 08:40:00
5600757718453,7478693,Bioderma,Sébium Mat Anti-Shine Fluid 30 mL + Gel Moussant 100 mL,1,3,0,6,18,36,13,"9,55","12,09",TRUE,"9,39",Bioderma,2024-08-21 10:43:00
5201279085216,6609040,Apivita,Bee Radiant Signs of Aging & Anti-Fatigue Eye Cream ,15,4,1,2,11,16,0,"15,7","19,63",TRUE,"9,28",Engel,2025-03-26 09:04:00
3666057050282,80086373,Clarins,Milky Boost Capsules ,"7,8",4,0,0,0,1,1,"14,27","14,27",FALSE,"14,27",Mass Perfumarias,2024-08-26 09:39:00
3264680034688,7497420,Nuxe,Hair Prodigieux Le Masque Pre-Shampoo,125,2,8,23,44,89,27,"15,26","19,87",TRUE,"15,26",Nuxe,2025-02-24 16:33:00
,,SVR,Sun Secure Blur,50,4,0,2,2,2,0,,0,FALSE,,,
3600542509268,,Garnier,Ultra Suave Hair Mask Coconut Milk,300,4,3,0,0,0,0,"5,46","5,71",TRUE,,,
3386460109581,65650091030000,Coach,Coach Dreams Eau de Parfum ,40,4,2,0,0,2,1,"21,88","25,62",TRUE,,,
74764616364,61636,Ardell,Lash Trios,32,4,1,0,0,4,2,"3,54","3,54",TRUE,"3,54",Kapalua ,2024-10-04 10:05:00
8806358514051,,TonyMoly,Shiny Foot Super Peeling Liquid,1,4,1,2,2,2,0,"6,08","6,08",TRUE,"6,08",Qogita EU,2025-04-09 12:54:00
5601348111639,,Benamor,Benamôr Alantoíne Supreme Body Butter ,200,4,1,0,0,0,0,"18,7","19,29",TRUE,,,
3614273962117,LE345801,Lancome,L'Absolu Rouge Drama Matte ,3,4,0,0,0,0,0,,"22,44",TRUE,,,
3666057297403,80112624,Clarins,MI Day 50mL + MI Night 50mL + Eye Makeup Remover 30mL + Total Eye 7mL + Mini,1,4,1,0,0,3,0,"124,69","124,69",TRUE,"124,69",Clarins,2024-07-30 20:50:00
8429979480675,6979179,Sesderma,Sesgen 32 Eye Contour ,15,2,0,20,29,39,3,"15,16","20,22",TRUE,"13,65",Sesderma,2025-02-18 16:54:00
8436589053410,7545087,Martiderm,Pigment Zero Dsp-Specific Body Areas,75,3,16,6,8,8,0,"18,04","22,55",TRUE,"16,24",Martiderm,2025-02-26 15:50:00
7630019902472,7474916,GUM,Actival Toothpaste ,75,4,2,1,2,2,0,"4,06","4,95",TRUE,"4,06",GUM,2025-03-24 16:39:00
8470001513380,6805085,Neostrata,Bionica Anti-Wrinkle Moisturising Antioxidant Cream ,50,2,5,22,22,46,19,"24,55","29,94",TRUE,"23,73",Distrifarma IFC,2024-07-25 09:12:00
8051411365945,,Purobio,No Stress Shampoo,100,4,0,0,0,0,0,"2,36","2,95",TRUE,"2,36","In Designer ,Lda",2025-02-04 10:28:00
8809751111674,,Goodal,Apple AHA Clearing Foam,150,4,0,0,0,0,0,"9,84","9,84",TRUE,,,
8050148505167,,Teaology,White Tea Miracle Cream 50mL + Peptide Mask 1 un. + Scrunchie 1 un.,1,4,1,0,0,0,0,"27,91","35,71",TRUE,"27,91",Engel,2024-12-24 09:51:00
3700578502247,3700578523037,Parfums de Marly,Percival Eau de Parfum,75,4,0,0,0,0,0,,"134,59",TRUE,,,
3473311963208,196320,Sisley Paris,Soir D'Orient Eau de Parfum ,50,4,1,0,0,2,1,"93,54","95,39",TRUE,"68,48",Engel,2024-10-14 10:46:00
3600524144234,,Elvive,Hyaluron Pure Shampoo,400,3,4,9,13,24,6,"3,87","5,3",TRUE,"3,87",LOreal MassMarket,2024-09-30 09:31:00
3282779327060,6048975,Klorane,Klorane Baby Nourishing Cream ,40,4,0,4,6,12,1,"4,15","5,91",TRUE,"4,15",Pierre Fabre,2024-12-27 08:19:00
4935421761734,F7743102,Yves Saint Laurent,Loveshine Candy Glaze Lip Gloss Stick,1,4,0,0,0,0,0,,"23,32",TRUE,,,
8714207471205,6310524,Multi-Gyn,Intifresh Intimate Wipes ,12,4,8,4,6,14,5,"3,15","3,68",TRUE,"3,5",Sangool ,2024-08-14 09:09:00
8002410066302,6261453,Somatoline,7 Night Ultra-Intensive Reduction Fresh Gel ,250,4,0,1,1,1,0,"19,1","19,1",TRUE,"19,1","HASSE, S.A.",2024-07-26 09:41:00
10380910,10380910,Parlux,Magic Compact Special Diffuser,1,4,0,0,0,0,0,,"18,29",TRUE,"18,29",Ricki Parodi,2025-04-04 08:55:00
3348901641234,,Dior,J’adore Les Adorables Shimmering Scrub,150,4,0,0,0,0,0,,"54,66",FALSE,,,
5600079811344,7981134,Macks,Aquablock Earplugs ,2,4,1,2,2,3,0,"4,74","4,7",TRUE,,,
8470001549990,6079715,Isdin,Fotoprotector Gel Cream,250,2,12,18,24,30,2,"15,43","18,15",TRUE,"15,43",Isdin,2025-04-10 00:00:00
4011396416173,6351981,Dr Grandel,Cleansing Milk ,200,3,3,4,5,7,3,"14,58","14,58",TRUE,"14,58",Delkpharma,2024-07-22 09:34:00
3701278602374,AJANBT74,Alexandre J,Art Nouveau Gold Black Beetle Eau de Parfum,100,4,0,0,0,0,0,,"139,83",TRUE,,,
3662361002313,7079624,SVR,Topialyse Nourishing Lip Stick 2x4g,1,4,0,0,0,0,0,,5,FALSE,5,Alloga Logi SVR,2025-04-30 12:38:00
3666057092855,80091428,Clarins,Joli Rouge,3.5,4,1,0,0,0,0,"12,52","13,27",TRUE,,,
3532663005414,,Eye Care Cosmetics,Ultra Vernis Silicium-Urée,5,4,1,0,1,1,0,"4,56","5,37",TRUE,"4,56",Nutrição Biomolecular Lda,2025-03-10 08:44:00
800897234270,K5445601,NYX Professional Make Up,Bare with Me Blur Tint Foundation,30,4,2,0,1,1,0,"6,79","10,7",TRUE,"6,79",LOreal MassMarket,2024-12-04 16:04:00
8437015942087,7761502,Martiderm,Hair System Hair-Loss Ampoules,28,1,11,19,49,93,23,"33,95","42,44",TRUE,"29,4",Martiderm,2024-09-26 08:57:00
8429420305489,7499871,Isdin,Ureadin Cream 10,300,3,6,7,12,12,0,"7,73","9,09",TRUE,"7,73",Isdin,2025-02-10 09:35:00
38097103403,1005907,Tweezerman,Classic Lash Curler,1,4,3,3,8,12,0,"9,49","9,98",TRUE,"8,52",Zwilling,2025-02-04 10:28:00
3348900838185,,Dior,Dior Homme Intense Eau de Parfum,100,4,1,0,2,7,3,"85,02","86,02",TRUE,"69,36",Mass Perfumarias,2024-12-17 11:11:00
,7134932_PV,Martiderm,Suncare SPF50 Mineral [D] Fluid ,50,4,1,0,0,0,0,,"14,94",FALSE,,,
,7124891_PV,TonyMoly,Master Lab Mask Sheet Hyaluronic Acid ,19,4,0,0,0,0,0,,460,FALSE,,,
5201279085957,6347898,Apivita,Foam Cleanser for Face and Eyes ,300,4,1,2,2,20,16,"9,13","11,41",TRUE,"8,61",Uriage Apivita,2024-07-26 00:00:00
8719134179866,,Rituals,The Ritual of Ayurveda Fragrance Sticks,500,4,1,0,0,0,0,"29,95","29,95",TRUE,"29,95",Checkpoint Distribution,2025-06-17 10:54:00
3504105035426,6808618,Mustela,No-Rinse Cleansing Water 500 mL,1,4,8,24,31,36,0,"7,22","9,32",TRUE,"8,02",Expanscience,2025-02-18 08:24:00
3499320013888,6952051,Cetaphil,Gentle Skin Cleanser Lotion ,473,2,6,17,37,78,11,"12,5","14,54",TRUE,"11,63",Galderma,2025-03-10 08:44:00
,6935619,Genove,Pilopeptan Lotion for Hair Loss    ,125,4,0,0,0,0,0,,"12,63",TRUE,,,
641628802050,EL80205,Elemis,Pro-Collagen Rose Cleansing Balm 50g + Rose Marine Cream 30mL,1,4,0,0,0,0,0,"40,12","42,22",FALSE,,,
4045787998177,2921686,Schwarzkopf,BONACURE Anti-Dandruff Serum,100,4,0,0,0,0,0,,"19,08",TRUE,,,
800897257453,K5992300,NYX Professional Make Up,Powder Louder Brow Pencil,"1,15",4,3,0,0,0,0,"5,55","7,4",TRUE,"5,55",LOreal MassMarket,2024-12-04 16:04:00
762765366974,BP179-GR00BA-A,MomCozy,M5 Breast Pump,1,4,0,0,0,0,0,,"78,26",FALSE,,,
3274872434974,,Givenchy,Rose Perfecto Liquid Lip Balm,"5,5",4,0,0,0,0,0,,"22,22",TRUE,,,
3348901636001,,Dior,Addict Lip Maximizer Plumping Gloss,6,4,1,0,0,0,0,"26,72","27,4",TRUE,"26,72",Mass Perfumarias,2025-07-07 08:58:00
3700559611029,,Maison Francis Kurkdjian,Aqua Vitae Cologne Forte Eau de Parfum,70,4,0,0,0,0,0,,"138,37",TRUE,,,
81555960964,GES96,LA Girl,Dream Glitter Liquid Eyeshadow ,4,4,4,0,0,1,1,"4,77","5,96",TRUE,,,
3666057161582,80098956,Clarins,Tinted Oleo-Serum,30,4,1,0,0,0,0,"23,29","25,04",TRUE,,,
8429603001047,7494617,Aquilea,Joints Forte-Dol Intensive Sticks,20,4,0,0,0,0,0,,"17,35",TRUE,,,
3614271994806,L8003801,Giorgio Armani,Sì Passione Eau de Parfum ,50,4,1,0,1,4,0,"60,84","63,04",TRUE,"60,84",LOreal Luxe,2025-04-21 10:00:00
,113030,ICON,BK Smooth Balm ,150,4,0,0,0,0,0,,15,FALSE,,,
,7480525_PV,Institut Esthederm,Solaire no Sun Sunscreen with High Protection 50 mL,50,4,1,0,0,0,0,,"33,61",FALSE,,,
3337875706667,6353664,La Roche Posay,Anthelios Mineral One Sunscreen,30,4,0,0,0,23,26,"13,55","14,31",TRUE,"12,67",LOreal DCA,2024-07-22 09:10:00
3337875546430,7259986,La Roche Posay,Anthelios Uvmune 400 Oil Control Gel-Cream,50,1,97,53,157,292,86,"14,4","17,8",TRUE,"9,12",Qogita EU,2025-06-24 16:19:00
5010415510013,85100102,Tommee Tippee,Twist and Click Nappy Bin,1,4,0,0,0,0,0,,"17,25",TRUE,,,
5600389645073,,Aurifoods,Lunna Bio Cream Food Supplement,150,4,1,1,1,1,0,,"26,1",TRUE,"26,1",Millennials Solutions,2025-07-11 09:13:00
81555355906,,LA Girl,Lip Attraction Lipstick,"3,2",4,0,0,0,0,0,,"5,96",TRUE,,,
8720791757090,,Balmain,Volume Shampoo,300,4,0,0,0,0,0,,"22,07",TRUE,,,
3614273635417,LD420402,Azzaro,The Most Wanted Eau de Parfum Intense ,150,3,0,1,1,1,0,"79,55","74,92",TRUE,"74,92",Mass Perfumarias,2025-05-21 12:58:00
,6992370_PV,Frezyderm,Self-Tan Bronze Water Color Mist ,300,4,1,0,0,0,0,,"20,88",FALSE,,,
3337871322571,6882498,Vichy,Homme Hydra Mag C Anti-Fatigue 2-In Moisturiser ,50,2,2,9,20,50,13,"12,05","16,9",TRUE,"12,05",DSC International,2025-01-07 13:09:00
8000137302086,7481085,Blift,Age Supreme Eye Contour Lifting Micro Gel ,15,4,0,0,0,0,0,"32,27","32,19",TRUE,,,
3662361002702,7125005,SVR,Spirial Deo Duche Deodorant,400,2,35,207,301,454,74,"6,11","9,4",TRUE,"6,11",Alloga Logi SVR,2025-03-03 17:08:00
3337875596763,6256875,Vichy,Mineral 89 Eye Moisturizing and Fortifying Concentrate ,15,3,15,12,20,59,25,"12,17","15,1",TRUE,"11,29",DSC International,2025-01-07 13:09:00
8809455422205,NEDH010179,Needly,Crossbarrier Toner,200,3,6,6,14,14,0,"15,95","15,95",TRUE,"15,95",Liwela ,2025-02-18 11:33:00
3600524145927,,LOreal Paris,Le Shadow Stick Eye Shadow,"1,4",4,2,2,4,4,0,"5,69","6,58",TRUE,"5,69",LOreal MassMarket,2025-01-15 12:30:00
3380810277807,80045944,Clarins,Body Partner Stretch Mark Expert ,175,2,4,6,9,18,3,"31,55","31,55",TRUE,"26,42",Engel,2024-11-04 09:36:00
3350900002008,409000,Embryolisse,Secret de Maquilleurs Concealer ,8,4,0,0,1,2,1,14,"14,3",FALSE,,,
8004608258964,,Davines,Alchemic Golden Conditioner,250,4,1,0,0,0,0,"17,8","17,8",FALSE,"17,8",Qogita EU,2025-06-09 18:05:00
3614272049154,L8214301,Lancome,Recharge Absolue Rich Texture Cream ,60,4,2,0,2,5,3,"135,23","142,61",TRUE,,,
8809511276728,3363,SkinFood,Royal Honey Propolis Enrich Essence ,50,4,0,0,2,2,0,"16,2","16,2",TRUE,"16,2",LHBG ,2024-10-30 08:31:00
5601607078239,1290005106,Gold Nutrition,Total Whey Protein  ,800,4,0,1,1,1,0,"29,63","34,86",TRUE,,,
30150577,30150577,Essie,Expressie Nail Polish ,10,4,0,0,0,0,0,,"6,81",TRUE,,,
8470002391949,6577668,Isdin,Lambda Control Deodorant Roll-On ,50,4,5,1,1,9,1,"5,63","6,91",TRUE,"5,63",Isdin,2025-01-06 10:43:00
